PRODUCT_URL,PRODUCT_NAME,PRODUCT_PRICE,RATING,NO_OF_REVIEWS
https://www.amazon.in/Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D2GPWJ/ref=sr_1_114?crid=2M096C61O4MLT&keywords=bags&qid=1692682158&sprefix=ba%2Caps%2C283&sr=8-114,"Tabelito® NEO 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook.",399,4.0 out of 5 stars,191 ratings
https://www.amazon.in/Gear-Beige-Casual-Backpack-BKPTRMP520522/dp/B00VWM11HQ/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1692682158&sprefix=ba%2Caps%2C283&sr=8-115,Gear Triumph Summer Print 26L Water Resistant Backpack with Rain Cover/School Bag/College Bag/Daypack/Casual Backack for Girls/Women (Blue-Beige),797,4.2 out of 5 stars,"5,723 ratings"
https://www.amazon.in/F-Gear-Luxur-Brown-Backpack/dp/B01F7AX9ZA/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1692682158&sprefix=ba%2Caps%2C283&sr=8-116,F Gear Luxur Brown 25 liter Laptop Backpack (2404),903,4.4 out of 5 stars,"17,084 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTU4NzA0NDk2MjYzNTk4OjE2OTI2ODIxNTg6c3BfYnRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2FUppercase-Professional-Backpack-Resistant-Sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_117_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692682158%26sprefix%3Dba%252Caps%252C283%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800.00",4.4 out of 5 stars,89 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTU4NzA0NDk2MjYzNTk4OjE2OTI2ODIxNTg6c3BfYnRmOjIwMTUzOTYyNDIxNDk4OjowOjo&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28QQMFJ%2Fref%3Dsr_1_118_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692682158%26sprefix%3Dba%252Caps%252C283%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students,"3,499",4.6 out of 5 stars,99 ratings
https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RGMBVJvbOowwvryRLdVMkR4AAAGKG7gCEwMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICCkGwLk/https://www.amazon.in/VISMIINTREND%C2%AE-Backpack-Fashion-Stylish-Tuitions/dp/B0832PKFDS/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c%3Aamzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0832PKFDS&pd_rd_r=510a0261-1341-4f3e-b52a-5753b19989bb&pd_rd_w=n6HAn&pd_rd_wg=7PDXn&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=Z2A4739AZ3DZ45DNTQ87&qid=1692682158&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-97-06195d41-65bd-48f4-8e70-03d97b6094ec,VISMIINTREND Fashion Leather Backpack Handbags Purse Bags with Shoulder Belt for Women and Girls | Travel | Back | College | Work | Gift | 13.5 Inch Laptop Bag | Rakhi Gifts for Sisters | Wife,"1,350.00",4.3 out of 5 stars,"1,598 ratings"
https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RGMBVJvbOowwvryRLdVMkR4AAAGKG7gCEwMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICCkGwLk/https://www.amazon.in/VISMIINTREND%C2%AE-Backpack-Fashion-Stylish-Tuitions/dp/B0832PKFDS/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c%3Aamzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0832PKFDS&pd_rd_r=510a0261-1341-4f3e-b52a-5753b19989bb&pd_rd_w=n6HAn&pd_rd_wg=7PDXn&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=Z2A4739AZ3DZ45DNTQ87&qid=1692682158&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-97-06195d41-65bd-48f4-8e70-03d97b6094ec,VISMIINTREND Fashion Leather Backpack Handbags Purse Bags with Shoulder Belt for Women and Girls | Travel | Back | College | Work | Gift | 13.5 Inch Laptop Bag | Rakhi Gifts for Sisters | Wife,"1,350",4.3 out of 5 stars,"1,598 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDAwNzEwMTg4OTg4NTk4OjE2OTI2ODI0MzU6c3BfYXRmX25leHQ6MjAwMzgzMDk3ODgyOTg6OjA6Og&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTDMRY7%2Fref%3Dsr_1_113_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692682435%26sprefix%3Dba%252Caps%252C283%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",679,4.0 out of 5 stars,"5,610 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDAwNzEwMTg4OTg4NTk4OjE2OTI2ODI0MzU6c3BfYXRmX25leHQ6MjAxMzU0MDU4NjM4OTg6OjA6Og&url=%2FFUR-JADEN-Backpack-Compartment-Organizer%2Fdp%2FB0BYSZ3TKW%2Fref%3Dsr_1_114_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692682435%26sprefix%3Dba%252Caps%252C283%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",799,4.4 out of 5 stars,121 ratings
https://www.amazon.in/Storite-Bag-Compartment-Weekender-Overnight/dp/B0B7RVY9GR/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1692682435&sprefix=ba%2Caps%2C283&sr=8-115,"Storite Nylon 44 cms Imported Travel Duffle Bag Sports Gym Shoulder Bag for Women with Wet Pocket & Shoe Compartment Weekender Overnight Travel Luggage Bag (Grey, 44 x 18 x 29 cm)","1,199.00",4.1 out of 5 stars,225 ratings
https://www.amazon.in/Martucci-Backpack-College-Reflective-Airport/dp/B0B7DVC3TL/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1692682435&sprefix=ba%2Caps%2C283&sr=8-116,Martucci Large 35 L Backpack Spacy Unisex/College/School/Travel Backpack with Rain Cover and Reflective Strip,758,4.0 out of 5 stars,"1,258 ratings"
https://www.amazon.in/Tabelito%C2%AE-Delta-Waterproof-Backpack-Compatible/dp/B0BLK1Z7DQ/ref=sr_1_117?crid=2M096C61O4MLT&keywords=bags&qid=1692682435&sprefix=ba%2Caps%2C283&sr=8-117,"Tabelito® DELTA Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Compatible with 15.6 inch Laptop) 30 L, (6 Month Warranty)",599,4.4 out of 5 stars,198 ratings
https://www.amazon.in/GREENLANDS-Backpack-College-Lightweight-Stylish/dp/B08ML7RWG6/ref=sr_1_118?crid=2M096C61O4MLT&keywords=bags&qid=1692682435&sprefix=ba%2Caps%2C283&sr=8-118,GREENLANDS Adjustable Straps Backpack for School College Laptop Office Travel Bag for Men & Women - Quad,"1,742.00",3.9 out of 5 stars,101 ratings
https://www.amazon.in/Backpack-Colleges-Luggage-Waterproof-Stylish/dp/B09GYGCK54/ref=sr_1_119?crid=2M096C61O4MLT&keywords=bags&qid=1692682435&sprefix=ba%2Caps%2C283&sr=8-119,URBAN CARRIER Large 45 Liters Medium Backpack for school and colleges laptop bag luggage bag travel bag Unisex office bag for men Waterproof School Bag for girls stylish backpack for men,579,3.9 out of 5 stars,503 ratings
https://www.amazon.in/Arctic-Fox-Kobra-Laptop-Backpack/dp/B0B3N2PXN4/ref=sr_1_120?crid=2M096C61O4MLT&keywords=bags&qid=1692682435&sprefix=ba%2Caps%2C283&sr=8-120,Arctic Fox Kobra Gamer Laptop Backpack (Black),"1,999",4.5 out of 5 stars,825 ratings
https://www.amazon.in/Fast-Travel-partition-Collage-Backpack/dp/B09XLK25VC/ref=sr_1_121?crid=2M096C61O4MLT&keywords=bags&qid=1692682435&sprefix=ba%2Caps%2C283&sr=8-121,Fast Travel School Bag Class 5-10 Large 4 partition 45 L Laptop Collage Office Travel Backpack Unisex,620,4.1 out of 5 stars,"1,131 ratings"
https://www.amazon.in/Puma-7685302-teamGOAL-Gym-Sack/dp/B09JSY8X89/ref=sr_1_122?crid=2M096C61O4MLT&keywords=bags&qid=1692682435&sprefix=ba%2Caps%2C283&sr=8-122,Puma Unisex-Adult teamGOAL 23 Gym Sack Electric Blue Lemonade-Black (7685302),309,5.0 out of 5 stars,1 rating
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDAwNzEwMTg4OTg4NTk4OjE2OTI2ODI0MzU6c3BfbXRmOjMwMDAzNjc3NDk4OTMzMjo6MDo6&url=%2FBackpack-Separate-Compartment-Folders-Multipurpose%2Fdp%2FB0CFHCPW7V%2Fref%3Dsr_1_123_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692682435%26sprefix%3Dba%252Caps%252C283%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"SAMRAT Laptop Backpack, Separate Compartment to Keep Files & Folders || College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop",759,Previous page,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDAwNzEwMTg4OTg4NTk4OjE2OTI2ODI0MzU6c3BfbXRmOjMwMDAzNjc3NDk4OTYzMjo6MDo6&url=%2FBackpack-Separate-Compartment-Adjustable-Shoulder%2Fdp%2FB0CFDSBXRY%2Fref%3Dsr_1_124_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692682435%26sprefix%3Dba%252Caps%252C283%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"SAMRAT Laptop Backpack, Separate Compartment to Keep Files & Folders | Padded Adjustable Shoulder Straps & Quick Access Pockets",699,Previous page,
https://www.amazon.in/DIVULGE-Sparkk-Drawstring-Daypack-Backpack/dp/B091TRRXWZ/ref=sr_1_125?crid=2M096C61O4MLT&keywords=bags&qid=1692682435&sprefix=ba%2Caps%2C283&sr=8-125,DIVULGE Spark Polyester Daypack Drawstring Rucksack Backpack With Zip Pocket (Black Drawstring 2.0),199,4.1 out of 5 stars,110 ratings
https://www.amazon.in/Safari-Polyester-Cms-Travel-KRYPTON17DFBLK_Black/dp/B097L3XJ38/ref=sr_1_126?crid=2M096C61O4MLT&keywords=bags&qid=1692682435&sprefix=ba%2Caps%2C283&sr=8-126,Safari Polyester 24 Cms Travel Bag(KRYPTON17DFBLK_Black),690,4.0 out of 5 stars,47 ratings
https://www.amazon.in/ADISA-litres-Laptop-Backpack-Earphone/dp/B08RWCLFHY/ref=sr_1_127?crid=2M096C61O4MLT&keywords=bags&qid=1692682435&sprefix=ba%2Caps%2C283&sr=8-127,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs BP032 (Teal-Red),499,3.9 out of 5 stars,80 ratings
https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LFS4G1/ref=sr_1_128?crid=2M096C61O4MLT&keywords=bags&qid=1692682435&sprefix=ba%2Caps%2C283&sr=8-128,FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Navy Blue Oxford Fabric),"1,699.00",4.4 out of 5 stars,"2,314 ratings"
https://www.amazon.in/Half-Moon-Laptop-Backpack-Polyester/dp/B09CMS3K2S/ref=sr_1_129?crid=2M096C61O4MLT&keywords=bags&qid=1692682435&sprefix=ba%2Caps%2C283&sr=8-129,Half Moon 30L Water Resistant 15.6 inch Laptop Bag/Backpack for Men | School Bag for Boys Girls | Office Bag pack for Men/Office Back Packed for Women with Padded Laptop Compartment,599,3.5 out of 5 stars,88 ratings
https://www.amazon.in/Skybags-Unisex-Adjustable-Polyester-Backpack/dp/B0BJ763F7Y/ref=sr_1_130?crid=2M096C61O4MLT&keywords=bags&qid=1692682435&sprefix=ba%2Caps%2C283&sr=8-130,Skybags Kick Unisex Adjustable Strap Polyester Laptop Backpack,"1,360.00",4.0 out of 5 stars,70 ratings
https://www.amazon.in/Black-Orange-Casual-Backpack-BKPCARYON0106/dp/B019HA8AQO/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1692682435&sprefix=ba%2Caps%2C283&sr=8-131,GEAR Black and Orange 49 cms Casual Backpack (BKPCARYON0106),209,3.8 out of 5 stars,"5,576 ratings"
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-Charging-Combination/dp/B09PC2HX6R/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1692682435&sprefix=ba%2Caps%2C283&sr=8-132,"TRUE HUMAN® Anti-Theft USB charging port backpack with combination lock Laptop bag,office bag for Men and Women | College Bags for Girls & Boys(grey2)",675,4.2 out of 5 stars,21 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDAwNzEwMTg4OTg4NTk4OjE2OTI2ODI0MzU6c3BfYnRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2FUppercase-Professional-Backpack-Resistant-Sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_133_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692682435%26sprefix%3Dba%252Caps%252C283%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800",4.4 out of 5 stars,89 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDAwNzEwMTg4OTg4NTk4OjE2OTI2ODI0MzU6c3BfYnRmOjIwMDk3NTc5NTAxNzk4OjowOjo&url=%2FUppercase-Medium-Laptop-Backpack-2100Ebp1%2Fdp%2FB0B691HSL3%2Fref%3Dsr_1_134_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692682435%26sprefix%3Dba%252Caps%252C283%26sr%3D8-134-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,uppercase 14 Ltrs Medium (14.6 Inch) Laptop Backpack 2100EBP1 Roll Top Office College 3x More Water Repellent Sustainable Bags With Rainproof Zippers For Unisex,"1,000",4.2 out of 5 stars,179 ratings
https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RK6rwjDvp4y0k4vMvkaRgngAAAGKG7w8eQMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICCx-g3q/https://www.amazon.in/VISMIINTREND%C2%AE-Backpack-Fashion-Stylish-Tuitions/dp/B0832PKFDS/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c%3Aamzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0832PKFDS&pd_rd_r=91c9c9b8-d857-4d16-b658-db320937a5ca&pd_rd_w=8wt1w&pd_rd_wg=oZEpx&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=K6X1X71EKZSH0N2AJ9FT&qid=1692682435&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-113-06195d41-65bd-48f4-8e70-03d97b6094ec,VISMIINTREND Fashion Leather Backpack Handbags Purse Bags with Shoulder Belt for Women and Girls | Travel | Back | College | Work | Gift | 13.5 Inch Laptop Bag | Rakhi Gifts for Sisters | Wife,"1,350.00",4.3 out of 5 stars,"1,598 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Nzc4NjE3ODgxNzIwNTk4OjE2OTI2ODI3Njg6c3BfYXRmX25leHQ6MjAxNTM5NjI0MjE0OTg6OjA6Og&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28QQMFJ%2Fref%3Dsr_1_129_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692682768%26sprefix%3Dba%252Caps%252C283%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students,"3,499",4.6 out of 5 stars,99 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Nzc4NjE3ODgxNzIwNTk4OjE2OTI2ODI3Njg6c3BfYXRmX25leHQ6MzAwMDM2Nzc0OTg5MzMyOjowOjo&url=%2FBackpack-Separate-Compartment-Folders-Multipurpose%2Fdp%2FB0CFHCPW7V%2Fref%3Dsr_1_130_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692682768%26sprefix%3Dba%252Caps%252C283%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"SAMRAT Laptop Backpack, Separate Compartment to Keep Files & Folders || College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop",759,Previous page,
https://www.amazon.in/Skybags-Unisex-Adjustable-Polyester-Backpack/dp/B0BJ763F7Y/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1692682768&sprefix=ba%2Caps%2C283&sr=8-131,Skybags Kick Unisex Adjustable Strap Polyester Laptop Backpack,"1,360.00",4.0 out of 5 stars,70 ratings
https://www.amazon.in/Safari-Hexa-Water-Resistant-Backpack/dp/B09B263JKS/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1692682768&sprefix=ba%2Caps%2C283&sr=8-132,Safari Hexa 21 Ltrs Small Backpack | Water Resistant- Blue,609,3.8 out of 5 stars,"1,093 ratings"
https://www.amazon.in/Martucci-Waterproof-Backpack-College-Business/dp/B0BRJRVH6D/ref=sr_1_133?crid=2M096C61O4MLT&keywords=bags&qid=1692682768&sprefix=ba%2Caps%2C283&sr=8-133,Martucci Jersey 45L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,809,3.6 out of 5 stars,169 ratings
https://www.amazon.in/BEAUTY-GIRLS-HOTSHOT-School-1565/dp/B0BFXCHQZ5/ref=sr_1_134?crid=2M096C61O4MLT&keywords=bags&qid=1692682768&sprefix=ba%2Caps%2C283&sr=8-134,"BEAUTY GIRLS By HOTSHOT Girls School Bag (15ltr , Navy Blue, 1565)",549,3.7 out of 5 stars,298 ratings
https://www.amazon.in/POLESTAR-Backpack-compartment-suitable-warranty/dp/B09XT8DF2H/ref=sr_1_135?crid=2M096C61O4MLT&keywords=bags&qid=1692682768&sprefix=ba%2Caps%2C283&sr=8-135,"POLESTAR Dynamic 25 L Bag for College, School, Office, Casual Backpack with 15.6"" Laptop Compartment, Unisex, Stylish & Durable, 1 year warranty",749,3.5 out of 5 stars,293 ratings
https://www.amazon.in/Storite-Cross-Travel-Dark-Grey/dp/B07PFF4RYC/ref=sr_1_136?crid=2M096C61O4MLT&keywords=bags&qid=1692682768&sprefix=ba%2Caps%2C283&sr=8-136,Storite Stylish Padded Small Nylon Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men Women (25x16x7.5cm) (Dark Grey),395,4.1 out of 5 stars,"8,660 ratings"
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B09GG53CSL/ref=sr_1_137?crid=2M096C61O4MLT&keywords=bags&qid=1692682768&sprefix=ba%2Caps%2C283&sr=8-137,Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),698,3.9 out of 5 stars,"1,369 ratings"
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0201/dp/B07G4D13L7/ref=sr_1_138?crid=2M096C61O4MLT&keywords=bags&qid=1692682768&sprefix=ba%2Caps%2C283&sr=8-138,Gear Vintage2 28L Medium Size Faux Leather Water Resistant Anti Theft Unisex Laptop Backpack- Brown,979,4.4 out of 5 stars,"4,387 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Nzc4NjE3ODgxNzIwNTk4OjE2OTI2ODI3Njg6c3BfbXRmOjMwMDAzNjc3NDk4OTQzMjo6MDo6&url=%2FCollege-Multipurpose-Backpack-Compartment-Resistant%2Fdp%2FB0CFHG928Z%2Fref%3Dsr_1_139_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692682768%26sprefix%3Dba%252Caps%252C283%26sr%3D8-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"SAMRAT College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Stylish etc",799,Previous page,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Nzc4NjE3ODgxNzIwNTk4OjE2OTI2ODI3Njg6c3BfbXRmOjMwMDAzNjc3NDk4OTYzMjo6MDo6&url=%2FBackpack-Separate-Compartment-Adjustable-Shoulder%2Fdp%2FB0CFDSBXRY%2Fref%3Dsr_1_140_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692682768%26sprefix%3Dba%252Caps%252C283%26sr%3D8-140-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"SAMRAT Laptop Backpack, Separate Compartment to Keep Files & Folders | Padded Adjustable Shoulder Straps & Quick Access Pockets",699,Previous page,
https://www.amazon.in/Martucci-Waterproof-Backpack-College-Business/dp/B0B1HM2ZGX/ref=sr_1_141?crid=2M096C61O4MLT&keywords=bags&qid=1692682768&sprefix=ba%2Caps%2C283&sr=8-141,Martucci 16 inch 36L Casual Waterproof Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,599,3.8 out of 5 stars,199 ratings
https://www.amazon.in/Safari-Polyester-Cms-Travel-KRYPTON17DFBLU_Blue/dp/B097L2RSF1/ref=sr_1_142?crid=2M096C61O4MLT&keywords=bags&qid=1692682768&sprefix=ba%2Caps%2C283&sr=8-142,Safari Polyester 24 Cms Travel Bag(KRYPTON17DFBLU_Blue),517,3.7 out of 5 stars,71 ratings
https://www.amazon.in/Skybags-Cardiff-Polyester-Travel-DFTCAR52RED/dp/B073JRRW74/ref=sr_1_143?crid=2M096C61O4MLT&keywords=bags&qid=1692682768&sprefix=ba%2Caps%2C283&sr=8-143,Skybags Cardiff Polyester 52 Cms Wheel Travel Duffle Bag (Red),"1,707.00",4.2 out of 5 stars,"5,508 ratings"
https://www.amazon.in/Safari-Formal-Backpack-Anti-Theft-VAULT19CBBLK/dp/B07XSTR69N/ref=sr_1_144?crid=2M096C61O4MLT&keywords=bags&qid=1692682768&sprefix=ba%2Caps%2C283&sr=8-144,"Safari 48 Cms Black Formal/Office/Laptop Backpack With Anti-Theft, Lock, Usb And Rfid (Vault19Cbblk)",997,4.0 out of 5 stars,894 ratings
